0	730	0	22	6
9	43858	1458	46	5
16	223672	8199	87	5
25	820186	31263	168	6
36	2397901	93338	259	6
49	5968838	235347	465	7
49	5968840	235352	597	7
64	13183045	524414	1134	7
64	13183044	524401	1140	9
81	26555701	1063127	4088	12
100	49727776	2000428	9408	16
100	49727776	2000650	9278	15
100	49727778	2000470	9583	16
121	87760662	3544041	15225	23
121	87760663	3543936	15293	24
144	147469388	5973519	27940	36
144	147469387	5973393	27520	37
169	237782553	9656114	58042	55
169	237782553	9655840	57687	54
169	237782553	9655951	58571	54
196	370144534	15062894	86944	81
196	370144534	15062715	86928	81
196	370144533	15062758	86709	81
225	558947940	22786609	152381	120
225	558947939	22786274	152178	121
225	558947938	22786714	152700	122
256	822002478	33564378	208310	174
256	822002478	33564139	208407	174
256	822002478	33564108	207420	174
289	1181037754	48285383	308789	248
289	1181037754	48284817	308353	247
289	1181037756	48285983	310232	247
289	1181037754	48284987	310484	247
324	1662240182	68037644	360946	345
324	1662240183	68037557	362286	345
324	1662240182	68037611	360993	346
324	1662240182	68038470	361209	345
361	2296824962	94109099	494911	496
361	2296824963	94107583	496028	495
361	2296824962	94103905	496134	496
400	3121642702	128020256	643682	646
400	3121642703	128020172	638158	645
400	3121642702	128019945	640125	647
400	3121642702	128020818	631196	646
400	3121642702	128019720	641652	647
441	4179820986	171557764	860646	858
441	4179820985	171557221	859128	858
441	4179820986	171557476	861133	857
441	4179820985	171556849	862262	858
484	5521438689	226794020	1039094	1132
484	5521438689	226793700	1038017	1132
484	5521438689	226794909	1041198	1132
484	5521438689	226794147	1044451	1132
529	7204237406	296121432	1439416	1477
529	7204237405	296122031	1426884	1478
529	7204237405	296121535	1429203	1478
529	7204237406	296122522	1432485	1477
529	7204237405	296122110	1434282	1478
576	9294365664	382279785	1741024	1905
576	9294365664	382281528	1744700	1906
576	9294365664	382279977	1743490	1905
576	9294365664	382282527	1739523	1905
576	9294365664	382278995	1747147	1905
625	11867157840	488362296	2499222	2429
625	11867157839	488358669	2485341	2430
625	11867157839	488358544	2500078	2430
625	11867157838	488358328	2503432	2430
625	11867157838	488360637	2501071	2430
676	15007948864	617923094	16178894	3088
676	15007948865	617921104	16425160	3087
676	15007948864	617923865	16425153	3088
676	15007948864	617921285	16393977	3087
676	15007948864	617924117	16496162	3087
729	18812921861	774977512	11979573	3864
729	18812921861	774976568	10945641	3863
729	18812921862	774976218	8503645	3860
729	18812921861	774973972	13364936	3866
729	18812921862	774975699	11711593	3864
729	18812921861	774976295	8696455	3860
784	23389988003	963914356	5371037	4794
784	23389988003	963910337	5491736	4793
784	23389988002	963919368	5453938	4794
784	23389988001	963912297	5473123	4793
784	23389988002	963915731	5446553	4794
784	23389988003	963915755	5479485	4795
841	28859717073	1189849818	6970255	5908
841	28859717073	1189853033	7010731	5909
841	28859717072	1189852567	6980426	5908
841	28859717074	1189851945	7000678	5909
841	28859717073	1189852835	6931834	5918
900	35356270525	1458230568	8604163	7231
900	35356270524	1458231569	8621072	7230
900	35356270524	1458222584	8520014	7231
900	35356270525	1458230682	8619320	7230
900	35356270524	1458222618	8593521	7228
900	35356270524	1458239606	8640324	7232
900	35356270525	1458227089	8590204	7230
961	43028400532	1775262490	10778494	8808
961	43028400531	1775260545	10694437	8809
961	43028400531	1775259586	10773927	8814
961	43028400532	1775258660	10686559	8814
