0	723	0	18	7
10	51302	2000	46	4
20	382845	16000	124	5
30	1271195	54002	183	6
40	2992067	128021	329	6
50	5821947	250036	444	7
60	10036621	432087	6266	9
70	15912104	686186	3782	7
80	23724384	1024124	14324	9
90	33749467	1458313	35697	12
100	46263350	2000255	61804	14
110	61542033	2662419	83260	17
120	79860674	3456827	218468	22
130	101496889	4395611	282894	27
140	126725902	5489250	277642	31
150	155823717	6751524	337501	38
160	189066331	8194815	1569697	45
170	226729744	9828751	1560554	53
180	269090082	11666875	1110830	63
190	316423099	13731376	14429470	80
200	369004912	16009857	6446416	89
210	427111529	18531138	6328170	101
220	491018946	21309108	12812882	118
230	561003160	24347907	10141562	133
240	637340176	27673575	16351632	154
250	720304367	31279193	23552763	178
260	810176476	35187565	30318041	201
270	907227882	39405230	36674235	224
280	1011736091	43957662	42328913	255
290	1123977099	48842694	46425216	285
300	1244226908	54059863	58992442	313
310	1372761645	59666801	64794691	346
320	1509857052	65626432	73119611	388
330	1655789261	71964615	79038889	424
340	1810834274	78705433	87706749	462
350	1975268083	85861845	96767705	502
360	2149366821	93451653	114304314	562
370	2333406233	101462098	126079412	613
380	2527662455	109949798	145661047	820
390	2732411455	118837998	155000124	710
400	2947929269	128248505	170242323	786
410	3174492007	138075312	184754110	846
420	3412375420	148459584	200226628	892
430	3661855634	159305040	215383479	955
440	3923208653	170733424	234120770	1055
450	4196710594	182591650	250186101	1127
460	4482637207	195052710	266586835	1171
470	4781264625	208060055	286531833	1259
480	5092868971	221601215	307656490	1374
490	5417725989	235807834	328690902	1463
500	5756111804	250496675	350260259	1517
510	6108302480	265376520	267733524	2185
520	6474573972	281799658	391528658	1747
530	6855202195	298329297	407356927	1876
540	7250463226	315542352	414609010	2072
550	7660633165	333285839	441899670	2124
560	8085987795	351806703	460205122	2319
570	8526803223	370918830	481370230	2490
580	8983355580	390566525	493077915	2624
590	9455920607	411226112	513599847	2799
600	9944774438	432436986	534109917	2978
610	10450193189	454418676	557786722	3147
620	10972452617	477030525	583862448	3276
630	11511828973	500534255	611166926	3474
640	12068598008	524730208	639164294	3701
650	12643035838	549552275	670967619	3888
660	13235418594	575519227	700458686	4063
670	13846022040	602159785	705581178	4397
680	14475122265	629287165	767887774	4496
690	15122995424	657424531	803211734	4729
700	15789917351	686940530	759110783	5787
710	16476164035	716340449	875338393	5244
720	17182011476	746981014	917024555	5512
730	17907735846	778640810	955055061	5835
740	18653612886	811044299	993560352	6080
750	19419913476	844078712	1035992472	6327
760	20206924185	878510081	1080385815	6715
770	21014915564	913570886	1126740459	7073
780	21844166198	949356652	1168408182	7302
790	22694947218	986446225	1213465603	7707
800	23567537157	1024470379	1261211369	8103
810	24462211768	1063569450	1311008093	8439
820	25379247306	1103223109	1358570497	8804
830	26318919669	1144207388	1269181938	10625
840	27281504664	1185981713	1462975536	9619
850	28267278489	1228987115	1516997079	10097
860	29276517299	1272768525	1505064085	11133
870	30309496654	1317400790	1626960624	10904
880	31366493023	1363568439	1686156101	11563
890	32447782039	1410523611	1779791850	11954
900	33553639990	1458574796	1823415149	12438
910	34684342630	1507705202	1920261841	13018
920	35840166187	1557970157	1951794984	13539
930	37021386424	1609317251	1998050625	14144
940	38228279590	1661752680	2064984459	14765
950	39461121546	1715149651	2132266184	15301
960	40720188205	1770039448	2213365008	16023
970	42005755761	1825873252	2273777619	16564
980	43318100011	1882789571	2354594640	17247
990	44657497275	1941206940	2316165657	18808
1000	46024223045	2000582685	2499280256	18676
