0	723	0	18	6
10	51302	2000	44	5
20	382845	16016	117	5
30	1271195	54023	183	5
40	2992066	128029	330	5
50	5821947	250067	495	5
60	10036621	432094	967	6
70	15912104	686067	2037	7
80	23724385	1024059	5680	9
90	33749467	1458060	20304	12
100	46263349	2000086	63133	14
110	61542033	2662204	83847	18
120	79860675	3456138	113890	22
130	101496887	4394245	150841	26
140	126725902	5488254	178076	32
150	155823717	6750295	219610	38
160	189066331	8192251	346296	46
170	226729744	9826267	361119	54
180	269090081	11664612	412360	63
190	316423099	13719725	7169976	76
200	369004912	16000873	723424	85
210	427111527	18523944	825584	99
220	491018944	21297117	2130594	112
230	561003159	24335813	1064612	127
240	637340176	27655277	1368052	146
250	720304366	31257942	1355870	164
260	810176474	35155348	1554389	184
270	907227880	39373528	1912616	205
280	1011736089	43923852	2556241	234
290	1123977097	48803187	4297331	262
300	1244226905	54012515	2736688	282
310	1372761639	59594483	3766651	315
320	1509857049	65561208	4566891	354
330	1655789257	71911270	5141757	389
340	1810834268	78622939	6789086	417
350	1975268081	85828716	51637954	482
360	2149366817	93374651	37759913	520
370	2333406228	101371561	47726541	570
380	2527662449	109856284	76896068	765
390	2732411450	118726866	69364904	663
400	2947929265	128089041	78342445	741
410	3174492002	137945048	86467513	797
420	3412375415	148287629	93597327	831
430	3661855627	159125041	102349071	885
440	3923208646	170486539	116574168	993
450	4196710587	182370312	126889378	1065
460	4482637200	194792700	136292604	1092
470	4781264618	207770628	149096518	1180
480	5092868963	221311251	162531619	1300
490	5417725981	235420165	177930934	1387
500	5756111796	250142858	192694104	1431
510	6108302451	265354126	133607754	1892
520	6474573960	281387149	215068243	1617
530	6855202180	297936549	221295462	1721
540	7250463197	315118421	216596932	1788
550	7660633142	332979301	233784716	1900
560	8085987771	351473760	241067049	2069
570	8526803192	370649451	247261882	2181
580	8983355532	390508914	242152448	2223
590	9455920553	411063110	258593084	2318
600	9944774389	432353785	259175272	2544
610	10450193142	454330220	268958845	2669
620	10972452558	477060230	282885257	2686
630	11511828910	500519529	296534455	2848
640	12068597946	524717151	311411414	3089
650	12643035772	549739520	322491543	3235
660	13235418516	575464233	341447778	3282
670	13846021944	602061628	329832956	3437
680	14475122185	629511331	370856675	3713
690	15122995340	657729326	391166218	3884
700	15789917206	686521227	360389869	4405
710	16476163912	716399207	426350340	4092
720	17182011362	747096106	445120601	4415
730	17907735719	778718320	468638303	4636
740	18653612744	811283683	494186268	4714
750	19419913323	844636754	518315926	4877
760	20206924047	878909757	545078243	5343
770	21014915415	914106811	572405084	5591
780	21844166029	950322025	601351845	5607
790	22694947034	987348460	625938688	5910
800	23567536981	1025256095	659288733	6395
810	24462211584	1064216481	684009149	6660
820	25379247087	1104103838	710983529	6679
830	26318919440	1144522933	616727219	8392
840	27281504442	1186722338	766061819	7452
850	28267278251	1229642312	794553655	7730
860	29276516960	1273344254	735173099	7784
870	30309496363	1318558965	852960153	8042
880	31366492721	1364387261	882225093	8601
890	32447781728	1411469668	949634716	8917
900	33553639632	1459549563	966782942	8914
910	34684342232	1508855518	1020420659	9145
920	35840165804	1558944081	1030889000	9844
930	37021386018	1610308067	1046701924	10204
940	38228279111	1662823605	1083434066	10083
950	39461121063	1716426969	1117340437	10520
960	40720187717	1771072079	1165845116	11278
970	42005755259	1827037968	1192704822	11671
980	43318099434	1884086569	1237682139	11596
990	44657496617	1941901961	1132509461	12412
1000	46024222438	2001637795	1311206569	12784
