0	707	0	15	6
10	12176	2000	45	6
20	74990	16001	111	6
30	237009	54022	179	6
40	545950	128018	330	5
50	1050301	250042	479	5
60	1797845	432063	732	6
70	2836596	686008	1449	6
80	4214547	1024011	4482	6
90	5979699	1458025	18334	6
100	8180051	2000015	63347	5
110	10863603	2662053	84377	6
120	14077518	3456025	113352	7
130	17871399	4394054	143003	7
140	22292480	5488046	176884	8
150	27388763	6750041	215621	9
160	33208248	8192044	322399	10
170	39798931	9826081	335057	12
180	47208936	11664039	385381	12
190	55486024	13718515	7209344	20
200	64678306	16000221	538249	17
210	74833792	18522295	727675	19
220	86000475	21299141	1714666	20
230	98226361	24336321	799674	22
240	111559445	27649994	1145291	26
250	126046106	31250896	1021067	29
260	141739080	35155636	1217416	32
270	158681757	39372431	1405256	36
280	176923634	43905095	1803262	43
290	196512709	48779968	3746744	47
300	217496985	54009888	2120928	49
310	239924588	59592443	3283147	56
320	263843264	65539313	3865064	64
330	289301139	71876970	4976687	71
340	316346218	78616782	3927520	74
350	345026498	85782474	47514264	114
360	375390097	93316425	7877874	93
370	407484776	101316165	24186943	112
380	441358652	110284947	58202489	169
390	477059728	118652918	8693336	115
400	514636007	128011812	14838424	130
410	554135610	137853310	20127106	143
420	595606290	148203594	27538941	153
430	639096168	159060675	31450982	163
440	684653249	170404367	48873488	191
450	732325654	182294940	60188683	210
460	782161135	194742654	70670634	221
470	834207816	207701560	87522075	250
480	888513823	221271547	103377052	275
490	945126905	235415419	122422005	304
500	1004095188	250122430	138394168	331
510	1065466678	266043098	133604353	450
520	1129289477	281455798	167025427	386
530	1195611359	297992443	175803336	409
540	1264480442	315075756	175788935	417
550	1335944849	332989753	197381888	459
560	1410052334	351532455	210575482	488
570	1486851017	370697609	220947479	513
580	1566389024	390483241	221056012	524
590	1648714110	411089347	246136762	569
600	1733874395	432369054	257939808	599
610	1821918002	454343035	271054576	630
620	1912892689	477031499	285081557	659
630	2006846698	500529173	299059435	695
640	2103827784	524791965	313751711	729
650	2203884069	549784616	325412897	761
660	2307063682	575555411	344167302	800
670	2413414364	601960745	331798704	799
680	2522984254	629556018	354386642	852
690	2635821466	657909950	395744809	922
700	2751973759	689653509	362859778	1001
710	2871489368	717046729	433921903	1011
720	2994416057	747878997	452357450	1055
730	3120802083	786702295	478243810	1264
740	3250695201	826546245	502460977	1575
750	3384138261	862663219	527506424	1846
760	3521189840	909237083	554695357	2224
770	3661892489	952671399	579641998	2563
780	3806296816	985520765	605876227	2991
790	3954445901	1033741881	634486815	3395
800	4106390319	1092840392	664189038	3872
810	4262177805	1133650292	689186025	4281
820	4421856601	1171860834	715638525	4518
830	4585474482	1245083095	617345133	4882
840	4753079665	1267092438	771536224	5000
850	4924719939	1312484282	799176657	5229
860	5100443531	1324774378	737744832	5424
870	5280298211	1399562377	858349096	5767
880	5464332212	1456307977	889421492	6042
890	5652593284	1504999814	957046455	6311
900	5845129687	1551311791	979507575	6626
910	6041989162	1573431783	1028450276	6904
920	6243219969	1659458151	1038344963	7239
930	6448869847	1720101772	1054089200	7549
940	6658987061	1733211160	1089487481	7876
950	6873619467	1820144480	1125537137	8235
960	7092814953	1890066387	1174346650	8611
970	7316621761	1951890859	1201196722	8964
980	7545087651	2008372490	1255390972	9356
990	7778260854	2040518780	1134491144	9662
1000	8016189156	2142087299	1319059649	10164
